date,mean_t,mean_t_qi,mean_t_hn,max_t,max_t_qi,max_t_hn,min_t,min_t_qi,min_t_hn,sum_rf,sum_rf_ni,sum_rf_qi,sum_rf_hn,dh,dh_ni,dh_qi,dh_hn,sum_sf,sum_sf_ni,sum_sf_qi,sum_sf_hn,mean_ws,mean_ws_qi,mean_ws_hn,most_wd,most_wd_qi,most_wd_hn,mean_h,mean_h_qi,mean_h_hn,mean_p,mean_p_qi,mean_p_hn,mean_cc,mean_cc_qi,mean_cc_hn,gwc_day,gwc_day_qi,gwc_day_hn,gwc_night,gwc_night_qi,gwc_night_hn
1965/2/13,5.4,8,1,8.6,8,1,2.0,8,1,0.0,0,8,1,9.6,0,8,1,0,1,8,1,5.0,8,2,,0,1,54,8,1,1015.3,8,1,2.3,8,1,,8,1,,8,1
1965/2/14,7.4,8,1,14.6,8,1,2.0,8,1,,,1,1,6.8,0,8,1,0,1,8,1,4.1,8,2,,0,1,65,8,1,1006.3,8,1,6.5,8,1,,8,1,,8,1
1965/2/15,5.5,8,1,11.0,8,1,2.6,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,5.3,8,2,,0,1,39,8,1,1008.6,8,1,1.3,8,1,,8,1,,8,1
1965/2/16,4.8,8,1,8.8,8,1,1.9,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,4.4,8,2,,0,1,35,8,1,1013.6,8,1,3.8,8,1,,8,1,,8,1
1965/2/17,4.4,8,1,9.5,8,1,-2.1,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,3.2,8,2,,0,1,43,8,1,1012.5,8,1,5.3,8,1,,8,1,,8,1
1965/2/18,3.7,8,1,7.6,8,1,1.0,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,4.2,8,2,,0,1,49,8,1,1014.7,8,1,5.0,8,1,,8,1,,8,1
1965/2/19,5.1,8,1,10.0,8,1,-0.6,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,2.5,8,2,,0,1,58,8,1,1017.7,8,1,0.3,8,1,,8,1,,8,1
1965/2/20,5.3,8,1,8.3,8,1,2.3,8,1,1.0,0,8,1,2.1,0,8,1,0,1,8,1,3.2,8,2,,0,1,61,8,1,1017.4,8,1,10.0,8,1,,8,1,,8,1
1965/2/21,9.5,8,1,18.3,8,1,3.9,8,1,3.5,0,8,1,8.7,0,8,1,0,1,8,1,4.5,8,2,,0,1,59,8,1,1003.1,8,1,5.5,8,1,,8,1,,8,1
1965/2/22,5.2,8,1,8.2,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,6.3,8,2,,0,1,38,8,1,1006.3,8,1,10.0,8,1,,8,1,,8,1
1965/2/23,3.6,8,1,7.9,8,1,0.8,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,6.9,8,2,,0,1,35,8,1,1008.1,8,1,10.0,8,1,,8,1,,8,1
1965/2/24,2.9,8,1,6.8,8,1,-1.1,8,1,0.0,0,8,1,6.9,0,8,1,0,1,8,1,3.9,8,2,,0,1,40,8,1,1006.7,8,1,3.8,8,1,,8,1,,8,1
1965/2/25,3.8,8,1,9.0,8,1,-1.9,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,3.8,8,2,,0,1,33,8,1,1008.7,8,1,2.3,8,1,,8,1,,8,1
1965/2/26,4.2,8,1,8.9,8,1,-0.9,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,4.4,8,2,,0,1,34,8,1,1011.2,8,1,2.5,8,1,,8,1,,8,1
1965/2/27,5.3,8,1,9.2,8,1,-1.0,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,3.7,8,2,,0,1,40,8,1,1012.6,8,1,0.0,8,1,,8,1,,8,1
1965/2/28,7.1,8,1,15.0,8,1,-0.6,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,4.3,8,2,,0,1,43,8,1,1010.0,8,1,0.0,8,1,,8,1,,8,1
1965/3/1,5.0,8,1,10.2,8,1,1.6,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,4.7,8,2,,0,1,37,8,1,1016.1,8,1,2.5,8,1,,8,1,,8,1
1966/2/1,6.9,8,1,11.8,8,1,1.8,8,1,0,1,8,1,7.8,0,8,1,0,1,8,1,2.4,8,2,,0,1,55,8,1,1008.2,8,1,4.0,8,1,,8,1,,8,1
1966/2/2,8.0,8,1,12.3,8,1,2.7,8,1,0.0,0,8,1,2.5,0,8,1,0,1,8,1,3.1,8,2,,0,1,62,8,1,1008.7,8,1,9.5,8,1,,8,1,,8,1
1966/2/3,12.1,8,1,19.1,8,1,6.0,8,1,0,1,8,1,6.4,0,8,1,0,1,8,1,3.2,8,2,,0,1,62,8,1,1001.8,8,1,4.5,8,1,,8,1,,8,1
1966/2/4,8.9,8,1,13.0,8,1,5.4,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,3.3,8,2,,0,1,37,8,1,1000.7,8,1,4.0,8,1,,8,1,,8,1
1966/2/5,4.9,8,1,9.3,8,1,1.3,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,5.0,8,2,,0,1,32,8,1,1001.9,8,1,2.5,8,1,,8,1,,8,1
1966/2/6,2.2,8,1,6.5,8,1,-1.5,8,1,0,1,8,1,6.3,0,8,1,0,1,8,1,2.7,8,2,,0,1,36,8,1,1006.1,8,1,3.8,8,1,,8,1,,8,1
1966/2/7,1.8,8,1,6.5,8,1,-2.2,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,5.4,8,2,,0,1,32,8,1,1015.7,8,1,0.0,8,1,,8,1,,8,1
1966/2/8,4.4,8,1,8.8,8,1,-1.1,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,2.4,8,2,,0,1,42,8,1,1015.3,8,1,2.0,8,1,,8,1,,8,1
1966/2/9,7.7,8,1,14.8,8,1,-0.2,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,3.1,8,2,,0,1,43,8,1,1013.1,8,1,0.3,8,1,,8,1,,8,1
1966/2/10,11.4,8,1,16.7,8,1,2.1,8,1,0,1,8,1,4.7,0,8,1,0,1,8,1,6.6,8,2,,0,1,47,8,1,1008.9,8,1,6.0,8,1,,8,1,,8,1
1966/2/11,11.3,8,1,16.8,8,1,4.3,8,1,0.0,0,8,1,5.2,0,8,1,0,0,8,1,7.0,8,2,,0,1,39,8,1,1000.7,8,1,8.0,8,1,,8,1,,8,1
1966/2/12,4.4,8,1,8.0,8,1,1.3,8,1,0.0,0,8,1,9.0,0,8,1,0,0,8,1,4.6,8,2,,0,1,31,8,1,1011.9,8,1,3.8,8,1,,8,1,,8,1
1966/2/13,5.1,8,1,9.2,8,1,0.4,8,1,0,1,8,1,6.3,0,8,1,0,1,8,1,2.7,8,2,,0,1,38,8,1,1009.6,8,1,10.0,8,1,,8,1,,8,1
1966/2/14,5.5,8,1,9.7,8,1,2.6,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,5.1,8,2,,0,1,36,8,1,1009.6,8,1,0.0,8,1,,8,1,,8,1
1966/2/15,5.8,8,1,10.3,8,1,1.5,8,1,0,1,8,1,5.7,0,8,1,0,1,8,1,3.0,8,2,,0,1,45,8,1,1015.4,8,1,6.0,8,1,,8,1,,8,1
1966/2/16,8.8,8,1,14.2,8,1,0.3,8,1,0,1,8,1,4.1,0,8,1,0,1,8,1,2.0,8,2,,0,1,42,8,1,1013.4,8,1,6.5,8,1,,8,1,,8,1
1966/2/17,7.2,8,1,9.3,8,1,6.8,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,3.7,8,2,,0,1,74,8,1,1007.8,8,1,10.0,8,1,,8,1,,8,1
1966/2/18,8.3,8,1,13.0,8,1,3.2,8,1,0,1,8,1,4.6,0,8,1,0,1,8,1,4.0,8,2,,0,1,58,8,1,1004.9,8,1,3.3,8,1,,8,1,,8,1
1966/2/19,6.5,8,1,9.7,8,1,2.3,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,5.1,8,2,,0,1,39,8,1,1018.4,8,1,2.5,8,1,,8,1,,8,1
1966/2/20,7.2,8,1,11.2,8,1,3.8,8,1,20.0,0,8,1,0.9,0,8,1,0,1,8,1,2.3,8,2,,0,1,63,8,1,1021.0,8,1,10.0,8,1,,8,1,,8,1
1966/2/21,10.6,8,1,15.6,8,1,6.1,8,1,14.0,0,8,1,2.8,0,8,1,0,1,8,1,3.1,8,2,,0,1,72,8,1,1012.3,8,1,9.5,8,1,,8,1,,8,1
1966/2/22,10.6,8,1,12.1,8,1,9.5,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,2.4,8,2,,0,1,75,8,1,1008.4,8,1,10.0,8,1,,8,1,,8,1
1966/2/23,5.2,8,1,10.9,8,1,-0.6,8,1,3.5,0,8,1,3.3,0,8,1,0,0,8,1,8.6,8,2,,0,1,49,8,1,1004.7,8,1,7.5,8,1,,8,1,,8,1
1966/2/24,3.0,8,1,7.4,8,1,-3.2,8,1,0.0,0,8,1,7.3,0,8,1,0,1,8,1,3.5,8,2,,0,1,41,8,1,1023.0,8,1,5.5,8,1,,8,1,,8,1
1966/2/25,4.5,8,1,6.8,8,1,1.7,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,3.1,8,2,,0,1,72,8,1,1023.3,8,1,10.0,8,1,,8,1,,8,1
1966/2/26,8.5,8,1,13.4,8,1,2.8,8,1,0,1,8,1,0.2,0,8,1,0,1,8,1,1.9,8,2,,0,1,79,8,1,1018.9,8,1,2.8,8,1,,8,1,,8,1
1966/2/27,8.2,8,1,9.9,8,1,7.2,8,1,51.5,0,8,1,0,1,8,1,0,1,8,1,5.3,8,2,,0,1,81,8,1,1014.7,8,1,10.0,8,1,,8,1,,8,1
1966/2/28,13.1,8,1,18.9,8,1,8.2,8,1,16.0,0,8,1,8.6,0,8,1,0,1,8,1,6.6,8,2,,0,1,51,8,1,1004.1,8,1,2.8,8,1,,8,1,,8,1
1966/3/1,12.7,8,1,18.8,8,1,6.2,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,2.0,8,2,,0,1,59,8,1,1015.1,8,1,5.0,8,1,,8,1,,8,1
1967/2/1,3.2,8,1,8.5,8,1,-2.5,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,2.9,8,2,,0,1,36,8,1,1014.8,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1967/2/2,4.7,8,1,10.2,8,1,-0.8,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,2.5,8,2,,0,1,35,8,1,1016.0,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1967/2/3,4.4,8,1,7.1,8,1,1.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,2.5,8,2,,0,1,44,8,1,1011.9,8,1,9.3,8,1,曇,8,1,一時雪,8,1
1967/2/4,5.8,8,1,12.1,8,1,0.9,8,1,5.0,0,8,1,6.7,0,8,1,0,0,8,1,4.9,8,2,,0,1,48,8,1,1007.8,8,1,7.3,8,1,晴,8,1,降水なし,8,1
1967/2/5,6.0,8,1,10.3,8,1,0.1,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,2.6,8,2,,0,1,46,8,1,1011.8,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1967/2/6,8.6,8,1,13.6,8,1,3.0,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,4.4,8,2,,0,1,36,8,1,1016.3,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1967/2/7,8.4,8,1,14.9,8,1,1.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,2.0,8,2,,0,1,43,8,1,1017.8,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1967/2/8,8.1,8,1,12.5,8,1,4.9,8,1,0.0,0,8,1,3.7,0,8,1,0,1,8,1,3.4,8,2,,0,1,72,8,1,1017.5,8,1,9.3,8,1,曇,8,1,雨,8,1
1967/2/9,3.8,8,1,6.5,8,1,2.8,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,4.0,8,2,,0,1,92,8,1,1017.3,8,1,10.0,8,1,雨,8,1,雨,8,1
1967/2/10,1.3,8,1,3.8,8,1,-0.1,8,1,15.5,0,8,1,0,1,8,1,2,0,8,1,3.5,8,2,,0,1,96,8,1,1015.9,8,1,10.0,8,1,雪,8,1,雪,8,1
1967/2/11,-0.6,8,1,0.0,8,1,-1.2,8,1,7.0,0,8,1,0,1,8,1,16,0,8,1,4.2,8,2,,0,1,89,8,1,1015.1,8,1,10.0,8,1,雪,8,1,雪,8,1
1967/2/12,-1.2,8,1,-0.2,8,1,-2.1,8,1,0.8,0,8,1,0,1,8,1,6,0,8,1,3.0,8,2,,0,1,83,8,1,1014.4,8,1,10.0,8,1,雪,8,1,降水なし,8,1
1967/2/13,-0.2,8,1,3.0,8,1,-4.0,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,3.9,8,2,,0,1,56,8,1,1015.8,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1967/2/14,0.3,8,1,3.1,8,1,-2.3,8,1,0,1,8,1,4.6,0,8,1,0,1,8,1,3.7,8,2,,0,1,45,8,1,1016.0,8,1,6.0,8,1,曇,8,1,降水なし,8,1
1967/2/15,1.6,8,1,6.4,8,1,-2.6,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,3.0,8,2,,0,1,51,8,1,1008.2,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1967/2/16,2.6,8,1,6.9,8,1,-2.6,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,2.3,8,2,,0,1,44,8,1,1014.3,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1967/2/17,3.8,8,1,11.0,8,1,-2.6,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,5.8,8,2,,0,1,48,8,1,1011.4,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1967/2/18,3.8,8,1,8.0,8,1,-1.8,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,3.4,8,2,,0,1,36,8,1,1014.7,8,1,1.8,8,1,晴,8,1,降水なし,8,1
1967/2/19,4.6,8,1,9.9,8,1,-0.9,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,4.5,8,2,,0,1,41,8,1,1015.9,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1967/2/20,6.9,8,1,12.5,8,1,2.1,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,3.2,8,2,,0,1,39,8,1,1016.8,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1967/2/21,7.7,8,1,11.9,8,1,2.7,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,3.1,8,2,,0,1,47,8,1,1021.9,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1967/2/22,11.2,8,1,16.1,8,1,4.7,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,4.5,8,2,,0,1,62,8,1,1020.4,8,1,6.5,8,1,晴,8,1,降水なし,8,1
1967/2/23,15.9,8,1,19.1,8,1,12.1,8,1,0.0,0,8,1,8.5,0,8,1,0,1,8,1,10.5,8,2,,0,1,69,8,1,1005.9,8,1,5.3,8,1,大風　降水なし,8,1,時々雨,8,1
1967/2/24,7.3,8,1,12.1,8,1,5.4,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,3.9,8,2,,0,1,77,8,1,1011.5,8,1,9.8,8,1,雨,8,1,雨,8,1
1967/2/25,5.9,8,1,8.8,8,1,3.3,8,1,7.0,0,8,1,1.2,0,8,1,0,1,8,1,3.7,8,2,,0,1,79,8,1,1009.0,8,1,9.0,8,1,曇時々雨,8,1,時々雨,8,1
1967/2/26,5.1,8,1,7.0,8,1,3.4,8,1,5.0,0,8,1,0.5,0,8,1,0,1,8,1,3.1,8,2,,0,1,70,8,1,1013.2,8,1,10.0,8,1,雨,8,1,降水なし,8,1
1967/2/27,5.4,8,1,7.8,8,1,2.9,8,1,0.0,0,8,1,2.7,0,8,1,0,1,8,1,2.4,8,2,,0,1,74,8,1,1009.7,8,1,9.3,8,1,曇,8,1,降水なし,8,1
1967/2/28,3.7,8,1,7.6,8,1,1.1,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,7.3,8,2,,0,1,34,8,1,1013.7,8,1,2.0,8,1,晴,8,1,降水なし,8,1
1967/3/1,5.0,8,1,9.5,8,1,-0.9,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,2.7,8,2,,0,1,47,8,1,1020.6,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1968/2/1,2.7,8,1,6.3,8,1,-0.6,8,1,0.0,0,8,1,6.2,0,8,1,0,0,8,1,3.2,8,2,,0,1,36,8,1,998.4,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1968/2/2,3.4,8,1,7.3,8,1,-2.7,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,2.7,8,2,,0,1,37,8,1,1003.5,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1968/2/3,4.2,8,1,8.6,8,1,-1.7,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,2.8,8,2,,0,1,39,8,1,1007.9,8,1,1.0,8,1,晴,8,1,降水なし,8,1
1968/2/4,4.9,8,1,10.0,8,1,0.8,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,4.5,8,2,,0,1,34,8,1,1008.3,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1968/2/5,5.7,8,1,10.2,8,1,2.0,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,3.9,8,2,,0,1,31,8,1,1011.6,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1968/2/6,5.4,8,1,9.2,8,1,1.1,8,1,0,1,8,1,6.0,0,8,1,0,1,8,1,3.0,8,2,,0,1,39,8,1,1010.6,8,1,7.5,8,1,晴,8,1,降水なし,8,1
1968/2/7,5.7,8,1,11.0,8,1,1.5,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,4.3,8,2,,0,1,35,8,1,1007.0,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1968/2/8,4.9,8,1,9.3,8,1,0.4,8,1,0.0,0,8,1,8.7,0,8,1,0,1,8,1,3.1,8,2,,0,1,42,8,1,1008.8,8,1,4.8,8,1,晴,8,1,雪,8,1
1968/2/9,3.6,8,1,8.6,8,1,0.1,8,1,1.0,0,8,1,6.5,0,8,1,1,0,8,1,4.8,8,2,,0,1,52,8,1,1009.0,8,1,7.8,8,1,晴時々雪,8,1,降水なし,8,1
1968/2/10,4.2,8,1,7.0,8,1,0.5,8,1,0,1,8,1,3.0,0,8,1,0,1,8,1,3.6,8,2,,0,1,29,8,1,1014.0,8,1,6.0,8,1,曇,8,1,降水なし,8,1
1968/2/11,2.8,8,1,7.6,8,1,-1.6,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,4.2,8,2,,0,1,41,8,1,1008.7,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1968/2/12,3.3,8,1,8.2,8,1,-0.6,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,5.1,8,2,,0,1,32,8,1,1017.4,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1968/2/13,4.1,8,1,8.4,8,1,-1.7,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,2.1,8,2,,0,1,46,8,1,1021.3,8,1,1.5,8,1,晴,8,1,降水なし,8,1
1968/2/14,6.0,8,1,11.1,8,1,0.1,8,1,0.0,0,8,1,7.2,0,8,1,0,1,8,1,3.1,8,2,,0,1,46,8,1,1017.8,8,1,6.8,8,1,晴,8,1,降水なし,8,1
1968/2/15,1.0,8,1,5.5,8,1,-2.1,8,1,21.0,0,8,1,0,1,8,1,14,0,8,1,5.1,8,2,,0,1,83,8,1,1011.7,8,1,10.0,8,1,雪,8,1,大雪,8,1
1968/2/16,2.2,8,1,6.4,8,1,-1.7,8,1,6.5,0,8,1,6.4,0,8,1,15,0,8,1,7.0,8,2,,0,1,70,8,1,1003.9,8,1,5.3,8,1,晴一時雪,8,1,降水なし,8,1
1968/2/17,2.7,8,1,6.9,8,1,-1.6,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,3.8,8,2,,0,1,46,8,1,1015.5,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1968/2/18,3.6,8,1,7.5,8,1,-1.6,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,2.3,8,2,,0,1,51,8,1,1018.1,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1968/2/19,2.5,8,1,4.4,8,1,0.4,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,3.2,8,2,,0,1,75,8,1,1012.7,8,1,8.3,8,1,雨,8,1,一時雨,8,1
1968/2/20,5.5,8,1,9.5,8,1,2.4,8,1,0,1,8,1,2.5,0,8,1,0,1,8,1,2.9,8,2,,0,1,61,8,1,1007.1,8,1,7.3,8,1,曇,8,1,降水なし,8,1
1968/2/21,2.8,8,1,7.1,8,1,-0.9,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,3.5,8,2,,0,1,33,8,1,1009.7,8,1,1.0,8,1,晴,8,1,降水なし,8,1
1968/2/22,3.2,8,1,9.1,8,1,-2.9,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,4.5,8,2,,0,1,35,8,1,1009.6,8,1,1.3,8,1,晴,8,1,降水なし,8,1
1968/2/23,2.5,8,1,7.2,8,1,-2.1,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,5.1,8,2,,0,1,34,8,1,1014.5,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1968/2/24,1.9,8,1,5.7,8,1,-1.0,8,1,0,1,8,1,6.4,0,8,1,0,1,8,1,4.2,8,2,,0,1,39,8,1,1009.7,8,1,5.5,8,1,晴,8,1,降水なし,8,1
1968/2/25,3.2,8,1,8.2,8,1,-1.5,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,5.5,8,2,,0,1,33,8,1,1010.0,8,1,1.3,8,1,晴,8,1,降水なし,8,1
1968/2/26,5.8,8,1,11.1,8,1,-1.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,3.7,8,2,,0,1,36,8,1,1015.7,8,1,3.0,8,1,晴,8,1,時々雪,8,1
1968/2/27,8.3,8,1,13.9,8,1,4.2,8,1,0.0,0,8,1,8.5,0,8,1,0,0,8,1,3.9,8,2,,0,1,35,8,1,1020.4,8,1,3.8,8,1,晴,8,1,降水なし,8,1
1968/2/28,8.6,8,1,14.1,8,1,2.4,8,1,0.0,0,8,1,8.9,0,8,1,0,1,8,1,2.8,8,2,,0,1,49,8,1,1024.2,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1968/2/29,11.1,8,1,15.5,8,1,6.3,8,1,0.0,0,8,1,1.4,0,8,1,0,1,8,1,4.2,8,2,,0,1,67,8,1,1020.3,8,1,9.3,8,1,曇,8,1,時々雨,8,1
1969/2/1,11.0,8,1,15.5,8,1,5.8,8,1,7.0,0,8,1,2.2,0,8,1,0,1,8,1,3.2,8,2,,0,1,75,8,1,1005.9,8,1,10.0,8,1,曇,8,1,降水なし,8,1
1969/2/2,7.7,8,1,9.6,8,1,4.2,8,1,2.5,0,8,1,0.4,0,8,1,0,1,8,1,4.2,8,2,,0,1,58,8,1,1013.5,8,1,10.0,8,1,曇,8,1,時々雨,8,1
1969/2/3,4.4,8,1,7.9,8,1,1.2,8,1,0.5,0,8,1,7.4,0,8,1,0,1,8,1,7.1,8,2,,0,1,40,8,1,1020.2,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1969/2/4,2.6,8,1,6.1,8,1,-0.6,8,1,0.0,0,8,1,4.1,0,8,1,0,0,8,1,3.6,8,2,,0,1,58,8,1,1019.3,8,1,8.0,8,1,曇,8,1,雨,8,1
1969/2/5,5.3,8,1,12.0,8,1,0.2,8,1,12.0,0,8,1,2.6,0,8,1,0,0,8,1,7.9,8,2,,0,1,62,8,1,993.6,8,1,8.5,8,1,曇時々雨,8,1,降水なし,8,1
1969/2/6,2.5,8,1,6.6,8,1,-1.0,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,6.5,8,2,,0,1,29,8,1,1008.8,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1969/2/7,5.6,8,1,10.0,8,1,-1.0,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,2.8,8,2,,0,1,40,8,1,1013.4,8,1,3.0,8,1,晴,8,1,降水なし,8,1
1969/2/8,6.9,8,1,11.1,8,1,1.7,8,1,0.0,0,8,1,7.8,0,8,1,0,1,8,1,2.7,8,2,,0,1,48,8,1,1006.8,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1969/2/9,7.2,8,1,12.2,8,1,0.9,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,2.5,8,2,,0,1,44,8,1,1013.8,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1969/2/10,8.8,8,1,14.1,8,1,3.2,8,1,0,1,8,1,5.3,0,8,1,0,1,8,1,2.3,8,2,,0,1,47,8,1,1013.6,8,1,6.0,8,1,曇,8,1,降水なし,8,1
1969/2/11,8.8,8,1,12.7,8,1,3.2,8,1,0.0,0,8,1,3.2,0,8,1,0,1,8,1,1.8,8,2,,0,1,57,8,1,1014.5,8,1,6.5,8,1,曇,8,1,時々雨,8,1
1969/2/12,12.4,8,1,18.2,8,1,5.7,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,3.1,8,2,,0,1,50,8,1,1015.4,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1969/2/13,12.2,8,1,19.1,8,1,7.3,8,1,0,1,8,1,7.4,0,8,1,0,1,8,1,2.1,8,2,,0,1,60,8,1,1015.3,8,1,7.5,8,1,晴,8,1,降水なし,8,1
1969/2/14,10.1,8,1,14.8,8,1,7.1,8,1,2.5,0,8,1,0.6,0,8,1,0,1,8,1,3.1,8,2,,0,1,60,8,1,1005.1,8,1,7.3,8,1,曇時々雨,8,1,降水なし,8,1
1969/2/15,5.7,8,1,7.2,8,1,4.2,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,3.9,8,2,,0,1,56,8,1,1016.1,8,1,10.0,8,1,曇,8,1,雨,8,1
1969/2/16,1.4,8,1,5.1,8,1,0.8,8,1,12.5,0,8,1,0,1,8,1,1,0,8,1,4.8,8,2,,0,1,91,8,1,1016.3,8,1,10.0,8,1,雪,8,1,時々雪,8,1
1969/2/17,5.5,8,1,9.4,8,1,1.2,8,1,0.0,0,8,1,2.8,0,8,1,0,0,8,1,3.4,8,2,,0,1,70,8,1,1016.7,8,1,10.0,8,1,曇,8,1,時々雨,8,1
1969/2/18,5.3,8,1,7.0,8,1,4.1,8,1,23.5,0,8,1,0,1,8,1,0,1,8,1,4.3,8,2,,0,1,90,8,1,1011.4,8,1,10.0,8,1,曇時々雨,8,1,一時雨,8,1
1969/2/19,7.0,8,1,9.1,8,1,4.6,8,1,10.0,0,8,1,0,1,8,1,0,1,8,1,2.8,8,2,,0,1,80,8,1,1008.6,8,1,10.0,8,1,曇時々雨,8,1,時々雨,8,1
1969/2/20,5.4,8,1,8.5,8,1,1.5,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,4.4,8,2,,0,1,83,8,1,1009.1,8,1,10.0,8,1,雨,8,1,雪,8,1
1969/2/21,2.7,8,1,4.1,8,1,1.1,8,1,1.5,0,8,1,0,1,8,1,0,0,8,1,3.6,8,2,,0,1,76,8,1,1010.2,8,1,10.0,8,1,曇,8,1,降水なし,8,1
1969/2/22,3.5,8,1,5.0,8,1,1.8,8,1,0.0,0,8,1,1.1,0,8,1,0,1,8,1,3.2,8,2,,0,1,61,8,1,1013.2,8,1,9.3,8,1,曇,8,1,降水なし,8,1
